2
142 80
0.340426	-0.974684	0.557521	0.229241	1
0.365643	-0.974684	0.561815	0.228917	1
0.390859	-0.974684	0.566116	0.228568	1
0.416076	-0.974684	0.570425	0.228195	1
0.441293	-0.974684	0.574742	0.227795	1
0.46651	-0.974684	0.579067	0.22737	1
0.491726	-0.974684	0.583403	0.226918	1
0.516943	-0.974684	0.587748	0.226439	1
0.54216	-0.974684	0.592103	0.225933	1
0.567377	-0.974684	0.59647	0.225398	1
0.592593	-0.974684	0.600848	0.224835	1
0.61781	-0.974684	0.605238	0.224243	1
0.643027	-0.974684	0.609641	0.22362	1
0.668244	-0.974684	0.614057	0.222967	1
0.69346	-0.974684	0.618487	0.222282	1
0.718677	-0.974684	0.622932	0.221565	1
0.743894	-0.974684	0.627392	0.220814	1
0.76911	-0.974684	0.631868	0.220029	1
0.794327	-0.974684	0.63636	0.219209	1
0.819544	-0.974684	0.64087	0.218352	1
0.844761	-0.974684	0.645397	0.217457	1
0.869977	-0.974684	0.649944	0.216524	1
0.895194	-0.974684	0.654509	0.21555	1
0.920411	-0.974684	0.659094	0.214535	1
0.945628	-0.974684	0.6637	0.213476	1
0.970844	-0.974684	0.668328	0.212373	1
0.996061	-0.974684	0.672978	0.211223	1
1.02128	-0.974684	0.677651	0.210024	1
1.04649	-0.974684	0.682348	0.208775	1
1.07171	-0.974684	0.68707	0.207473	1
1.09693	-0.974684	0.691817	0.206116	1
1.12214	-0.974684	0.69659	0.204701	1
1.14736	-0.974684	0.701391	0.203225	1
1.17258	-0.974684	0.706219	0.201686	1
1.1978	-0.974684	0.711077	0.200081	1
1.22301	-0.974684	0.715964	0.198405	1
1.24823	-0.974684	0.720882	0.196656	1
1.27345	-0.974684	0.725832	0.194828	1
1.29866	-0.974684	0.730814	0.192918	1
1.32388	-0.974684	0.735829	0.190921	1
1.3491	-0.974684	0.740878	0.18883	1
1.37431	-0.974684	0.745963	0.186641	1
1.39953	-0.974684	0.751082	0.184347	1
1.42475	-0.974684	0.756239	0.18194	1
1.44996	-0.974684	0.761432	0.179413	1
1.47518	-0.974684	0.766663	0.176757	1
1.5004	-0.974684	0.771931	0.173961	1
1.52561	-0.974684	0.777237	0.171015	1
1.55083	-0.974684	0.782582	0.167907	1
1.57605	-0.974684	0.787964	0.164622	1
1.60126	-0.974684	0.793382	0.161144	1
1.62648	-0.974684	0.798836	0.157455	1
1.6517	-0.974684	0.804324	0.153534	1
1.67691	-0.974684	0.809842	0.149356	1
1.70213	-0.974684	0.815386	0.144895	1
1.72735	-0.974684	0.820951	0.140116	1
1.75256	-0.974684	0.82653	0.134979	1
1.77778	-0.974684	0.832112	0.129439	1
-1.77778	-0.949367	0.162707	0.133615	1
-1.75256	-0.949367	0.168357	0.139223	1
-1.72735	-0.949367	0.174007	0.144421	1
-1.70213	-0.949367	0.179645	0.149258	1
-1.67691	-0.949367	0.185263	0.153773	1
-1.6517	-0.949367	0.190855	0.158	1
-1.62648	-0.949367	0.196418	0.161967	1
-1.60126	-0.949367	0.201948	0.165699	1
-1.57605	-0.949367	0.207444	0.169218	1
-1.55083	-0.949367	0.212902	0.17254	1
-1.52561	-0.949367	0.218324	0.175684	1
-1.5004	-0.949367	0.223708	0.178663	1
-1.47518	-0.949367	0.229054	0.18149	1
-1.44996	-0.949367	0.234362	0.184175	1
-1.42475	-0.949367	0.239633	0.18673	1
-1.39953	-0.949367	0.244867	0.189163	1
-1.37431	-0.949367	0.250064	0.191481	1
-1.3491	-0.949367	0.255225	0.193694	1
-1.32388	-0.949367	0.260352	0.195806	1
-1.29866	-0.949367	0.265444	0.197824	1
-1.27345	-0.949367	0.270503	0.199753	1
-1.24823	-0.949367	0.27553	0.2016	1
-1.22301	-0.949367	0.280524	0.203367	1
-1.1978	-0.949367	0.285488	0.205059	1
-1.17258	-0.949367	0.290422	0.20668	1
-1.14736	-0.949367	0.295326	0.208234	1
-1.12214	-0.949367	0.300203	0.209724	1
-1.09693	-0.949367	0.305052	0.211152	1
-1.07171	-0.949367	0.309874	0.212522	1
-1.04649	-0.949367	0.314671	0.213837	1
-1.02128	-0.949367	0.319442	0.215098	1
-0.996061	-0.949367	0.32419	0.216307	1
-0.970844	-0.949367	0.328915	0.217468	1
-0.945628	-0.949367	0.333617	0.218581	1
-0.920411	-0.949367	0.338297	0.21965	1
-0.895194	-0.949367	0.342956	0.220674	1
-0.869977	-0.949367	0.347595	0.221656	1
-0.844761	-0.949367	0.352215	0.222598	1
-0.819544	-0.949367	0.356816	0.2235	1
-0.794327	-0.949367	0.361398	0.224364	1
-0.76911	-0.949367	0.365964	0.225192	1
-0.743894	-0.949367	0.370512	0.225983	1
-0.718677	-0.949367	0.375045	0.226741	1
-0.69346	-0.949367	0.379562	0.227464	1
-0.668244	-0.949367	0.384065	0.228155	1
-0.643027	-0.949367	0.388553	0.228813	1
-0.61781	-0.949367	0.393028	0.229441	1
-0.592593	-0.949367	0.39749	0.230038	1
-0.567377	-0.949367	0.40194	0.230606	1
-0.54216	-0.949367	0.406378	0.231145	1
-0.516943	-0.949367	0.410805	0.231655	1
-0.491726	-0.949367	0.415221	0.232138	1
-0.46651	-0.949367	0.419628	0.232594	1
-0.441293	-0.949367	0.424025	0.233022	1
-0.416076	-0.949367	0.428413	0.233425	1
-0.390859	-0.949367	0.432793	0.233802	1
-0.365643	-0.949367	0.437165	0.234153	1
-0.340426	-0.949367	0.441529	0.23448	1
-0.315209	-0.949367	0.445887	0.234781	1
-0.289992	-0.949367	0.450239	0.235059	1
-0.264776	-0.949367	0.454585	0.235312	1
-0.239559	-0.949367	0.458926	0.235541	1
-0.214342	-0.949367	0.463262	0.235747	1
-0.189126	-0.949367	0.467594	0.23593	1
-0.163909	-0.949367	0.471922	0.236089	1
-0.138692	-0.949367	0.476247	0.236225	1
-0.113475	-0.949367	0.48057	0.236338	1
-0.0882586	-0.949367	0.48489	0.236429	1
-0.0630418	-0.949367	0.489208	0.236497	1
-0.0378251	-0.949367	0.493525	0.236542	1
-0.0126084	-0.949367	0.497842	0.236564	1
0.0126084	-0.949367	0.502158	0.236564	1
0.0378251	-0.949367	0.506475	0.236542	1
0.0630418	-0.949367	0.510792	0.236497	1
0.0882586	-0.949367	0.51511	0.236429	1
0.113475	-0.949367	0.51943	0.236338	1
0.138692	-0.949367	0.523753	0.236225	1
0.163909	-0.949367	0.528078	0.236089	1
0.189126	-0.949367	0.532406	0.23593	1
0.214342	-0.949367	0.536738	0.235747	1
0.239559	-0.949367	0.541074	0.235541	1
0.264776	-0.949367	0.545415	0.235312	1
0.289992	-0.949367	0.549761	0.235059	1
0.315209	-0.949367	0.554113	0.234781	1
0.340426	-0.949367	0.558471	0.23448	1
0.365643	-0.949367	0.562835	0.234153	1
0.390859	-0.949367	0.567207	0.233802	1
0.416076	-0.949367	0.571587	0.233425	1
0.441293	-0.949367	0.575975	0.233022	1
0.46651	-0.949367	0.580372	0.232594	1
0.491726	-0.949367	0.584779	0.232138	1
0.516943	-0.949367	0.589195	0.231655	1
0.54216	-0.949367	0.593622	0.231145	1
0.567377	-0.949367	0.59806	0.230606	1
0.592593	-0.949367	0.60251	0.230038	1
0.61781	-0.949367	0.606972	0.229441	1
0.643027	-0.949367	0.611447	0.228813	1
0.668244	-0.949367	0.615935	0.228155	1
0.69346	-0.949367	0.620438	0.227464	1
0.718677	-0.949367	0.624955	0.226741	1
0.743894	-0.949367	0.629488	0.225983	1
0.76911	-0.949367	0.634036	0.225192	1
0.794327	-0.949367	0.638602	0.224364	1
0.819544	-0.949367	0.643184	0.2235	1
0.844761	-0.949367	0.647785	0.222598	1
0.869977	-0.949367	0.652405	0.221656	1
0.895194	-0.949367	0.657044	0.220674	1
0.920411	-0.949367	0.661703	0.21965	1
0.945628	-0.949367	0.666383	0.218581	1
0.970844	-0.949367	0.671085	0.217468	1
0.996061	-0.949367	0.67581	0.216307	1
1.02128	-0.949367	0.680558	0.215098	1
1.04649	-0.949367	0.685329	0.213837	1
1.07171	-0.949367	0.690126	0.212522	1
1.09693	-0.949367	0.694948	0.211152	1
1.12214	-0.949367	0.699797	0.209724	1
1.14736	-0.949367	0.704674	0.208234	1
1.17258	-0.949367	0.709578	0.20668	1
1.1978	-0.949367	0.714512	0.205059	1
1.22301	-0.949367	0.719476	0.203367	1
1.24823	-0.949367	0.72447	0.2016	1
1.27345	-0.949367	0.729497	0.199753	1
1.29866	-0.949367	0.734556	0.197824	1
1.32388	-0.949367	0.739648	0.195806	1
1.3491	-0.949367	0.744775	0.193694	1
1.37431	-0.949367	0.749936	0.191481	1
1.39953	-0.949367	0.755133	0.189163	1
1.42475	-0.949367	0.760367	0.18673	1
1.44996	-0.949367	0.765638	0.184175	1
1.47518	-0.949367	0.770946	0.18149	1
1.5004	-0.949367	0.776292	0.178663	1
1.52561	-0.949367	0.781676	0.175684	1
1.55083	-0.949367	0.787098	0.17254	1
1.57605	-0.949367	0.792556	0.169218	1
1.60126	-0.949367	0.798052	0.165699	1
1.62648	-0.949367	0.803582	0.161967	1
1.6517	-0.949367	0.809145	0.158	1
1.67691	-0.949367	0.814737	0.153773	1
1.70213	-0.949367	0.820355	0.149258	1
1.72735	-0.949367	0.825993	0.144421	1
1.75256	-0.949367	0.831643	0.139223	1
1.77778	-0.949367	0.837293	0.133615	1
-1.77778	-0.924051	0.157421	0.137851	1
-1.75256	-0.924051	0.163142	0.143533	1
-1.72735	-0.924051	0.168863	0.148799	1
-1.70213	-0.924051	0.174575	0.153699	1
-1.67691	-0.924051	0.180268	0.158272	1
-1.6517	-0.924051	0.185937	0.162552	1
-1.62648	-0.924051	0.191577	0.166569	1
-1.60126	-0.924051	0.197185	0.170348	1
-1.57605	-0.924051	0.202758	0.173909	1
-1.55083	-0.924051	0.208296	0.177273	1
-1.52561	-0.924051	0.213796	0.180454	1
-1.5004	-0.924051	0.219259	0.183468	1
-1.47518	-0.924051	0.224684	0.186328	1
-1.44996	-0.924051	0.230071	0.189045	1
-1.42475	-0.924051	0.235421	0.191629	1
-1.39953	-0.924051	0.240734	0.194089	1
-1.37431	-0.924051	0.246011	0.196434	1
-1.3491	-0.924051	0.251251	0.198671	1
-1.32388	-0.924051	0.256457	0.200806	1
-1.29866	-0.924051	0.261628	0.202846	1
-1.27345	-0.924051	0.266765	0.204797	1
-1.24823	-0.924051	0.27187	0.206662	1
-1.22301	-0.924051	0.276942	0.208448	1
-1.1978	-0.924051	0.281984	0.210158	1
-1.17258	-0.924051	0.286995	0.211796	1
-1.14736	-0.924051	0.291977	0.213366	1
-1.12214	-0.924051	0.296931	0.21487	1
-1.09693	-0.924051	0.301857	0.216313	1
-1.07171	-0.924051	0.306756	0.217697	1
-1.04649	-0.924051	0.31163	0.219024	1
-1.02128	-0.924051	0.316478	0.220297	1
-0.996061	-0.924051	0.321302	0.221519	1
-0.970844	-0.924051	0.326102	0.22269	1
-0.945628	-0.924051	0.33088	0.223814	1
-0.920411	-0.924051	0.335636	0.224893	1
-0.895194	-0.924051	0.34037	0.225927	1
-0.869977	-0.924051	0.345085	0.226918	1
-0.844761	-0.924051	0.349779	0.227868	1
-0.819544	-0.924051	0.354455	0.228779	1
-0.794327	-0.924051	0.359112	0.229651	1
-0.76911	-0.924051	0.363752	0.230486	1
-0.743894	-0.924051	0.368375	0.231284	1
-0.718677	-0.924051	0.372982	0.232048	1
-0.69346	-0.924051	0.377573	0.232778	1
-0.668244	-0.924051	0.382149	0.233474	1
-0.643027	-0.924051	0.386711	0.234139	1
-0.61781	-0.924051	0.391259	0.234772	1
-0.592593	-0.924051	0.395795	0.235374	1
-0.567377	-0.924051	0.400318	0.235947	1
-0.54216	-0.924051	0.404829	0.23649	1
-0.516943	-0.924051	0.409328	0.237005	1
-0.491726	-0.924051	0.413818	0.237492	1
-0.46651	-0.924051	0.418297	0.237951	1
-0.441293	-0.924051	0.422766	0.238384	1
-0.416076	-0.924051	0.427227	0.23879	1
-0.390859	-0.924051	0.431679	0.239169	1
-0.365643	-0.924051	0.436123	0.239524	1
-0.340426	-0.924051	0.44056	0.239853	1
-0.315209	-0.924051	0.44499	0.240157	1
-0.289992	-0.924051	0.449414	0.240437	1
-0.264776	-0.924051	0.453832	0.240692	1
-0.239559	-0.924051	0.458245	0.240923	1
-0.214342	-0.924051	0.462653	0.241131	1
-0.189126	-0.924051	0.467056	0.241314	1
-0.163909	-0.924051	0.471456	0.241475	1
-0.138692	-0.924051	0.475853	0.241612	1
-0.113475	-0.924051	0.480247	0.241726	1
-0.0882586	-0.924051	0.484639	0.241818	1
-0.0630418	-0.924051	0.489029	0.241886	1
-0.0378251	-0.924051	0.493418	0.241932	1
-0.0126084	-0.924051	0.497806	0.241954	1
0.0126084	-0.924051	0.502194	0.241954	1
0.0378251	-0.924051	0.506582	0.241932	1
0.0630418	-0.924051	0.510971	0.241886	1
0.0882586	-0.924051	0.515361	0.241818	1
0.113475	-0.924051	0.519753	0.241726	1
0.138692	-0.924051	0.524147	0.241612	1
0.163909	-0.924051	0.528544	0.241475	1
0.189126	-0.924051	0.532944	0.241314	1
0.214342	-0.924051	0.537347	0.241131	1
0.239559	-0.924051	0.541755	0.240923	1
0.264776	-0.924051	0.546168	0.240692	1
0.289992	-0.924051	0.550586	0.240437	1
0.315209	-0.924051	0.55501	0.240157	1
0.340426	-0.924051	0.55944	0.239853	1
0.365643	-0.924051	0.563877	0.239524	1
0.390859	-0.924051	0.568321	0.239169	1
0.416076	-0.924051	0.572773	0.23879	1
0.441293	-0.924051	0.577234	0.238384	1
0.46651	-0.924051	0.581703	0.237951	1
0.491726	-0.924051	0.586182	0.237492	1
0.516943	-0.924051	0.590672	0.237005	1
0.54216	-0.924051	0.595171	0.23649	1
0.567377	-0.924051	0.599682	0.235947	1
0.592593	-0.924051	0.604205	0.235374	1
0.61781	-0.924051	0.608741	0.234772	1
0.643027	-0.924051	0.613289	0.234139	1
0.668244	-0.924051	0.617851	0.233474	1
0.69346	-0.924051	0.622427	0.232778	1
0.718677	-0.924051	0.627018	0.232048	1
0.743894	-0.924051	0.631625	0.231284	1
0.76911	-0.924051	0.636248	0.230486	1
0.794327	-0.924051	0.640888	0.229651	1
0.819544	-0.924051	0.645545	0.228779	1
0.844761	-0.924051	0.650221	0.227868	1
0.869977	-0.924051	0.654915	0.226918	1
0.895194	-0.924051	0.65963	0.225927	1
0.920411	-0.924051	0.664364	0.224893	1
0.945628	-0.924051	0.66912	0.223814	1
0.970844	-0.924051	0.673898	0.22269	1
0.996061	-0.924051	0.678698	0.221519	1
1.02128	-0.924051	0.683522	0.220297	1
1.04649	-0.924051	0.68837	0.219024	1
1.07171	-0.924051	0.693244	0.217697	1
1.09693	-0.924051	0.698143	0.216313	1
1.12214	-0.924051	0.703069	0.21487	1
1.14736	-0.924051	0.708023	0.213366	1
1.17258	-0.924051	0.713005	0.211796	1
1.1978	-0.924051	0.718016	0.210158	1
1.22301	-0.924051	0.723058	0.208448	1
1.24823	-0.924051	0.72813	0.206662	1
1.27345	-0.924051	0.733235	0.204797	1
1.29866	-0.924051	0.738372	0.202846	1
1.32388	-0.924051	0.743543	0.200806	1
1.3491	-0.924051	0.748749	0.198671	1
1.37431	-0.924051	0.753989	0.196434	1
1.39953	-0.924051	0.759266	0.194089	1
1.42475	-0.924051	0.764579	0.191629	1
1.44996	-0.924051	0.769929	0.189045	1
1.47518	-0.924051	0.775316	0.186328	1
1.5004	-0.924051	0.780741	0.183468	1
1.52561	-0.924051	0.786204	0.180454	1
1.55083	-0.924051	0.791704	0.177273	1
1.57605	-0.924051	0.797242	0.173909	1
1.60126	-0.924051	0.802815	0.170348	1
1.62648	-0.924051	0.808423	0.166569	1
1.6517	-0.924051	0.814063	0.162552	1
1.67691	-0.924051	0.819732	0.158272	1
1.70213	-0.924051	0.825425	0.153699	1
1.72735	-0.924051	0.831137	0.148799	1
1.75256	-0.924051	0.836858	0.143533	1
1.77778	-0.924051	0.842579	0.137851	1
-1.77778	-0.898734	0.152031	0.142146	1
-1.75256	-0.898734	0.157822	0.147909	1
-1.72735	-0.898734	0.163617	0.153249	1
-1.70213	-0.898734	0.169404	0.158217	1
-1.67691	-0.898734	0.175174	0.162853	1
-1.6517	-0.898734	0.180921	0.167192	1
-1.62648	-0.898734	0.186639	0.171262	1
-1.60126	-0.898734	0.192327	0.175091	1
-1.57605	-0.898734	0.19798	0.178699	1
-1.55083	-0.898734	0.203597	0.182105	1
-1.52561	-0.898734	0.209178	0.185327	1
-1.5004	-0.898734	0.214722	0.18838	1
-1.47518	-0.898734	0.220228	0.191275	1
-1.44996	-0.898734	0.225696	0.194025	1
-1.42475	-0.898734	0.231127	0.19664	1
-1.39953	-0.898734	0.23652	0.19913	1
-1.37431	-0.898734	0.241878	0.201502	1
-1.3491	-0.898734	0.247199	0.203765	1
-1.32388	-0.898734	0.252485	0.205925	1
-1.29866	-0.898734	0.257736	0.207988	1
-1.27345	-0.898734	0.262953	0.209961	1
-1.24823	-0.898734	0.268138	0.211847	1
-1.22301	-0.898734	0.27329	0.213652	1
-1.1978	-0.898734	0.278411	0.215381	1
-1.17258	-0.898734	0.283502	0.217037	1
-1.14736	-0.898734	0.288563	0.218623	1
-1.12214	-0.898734	0.293595	0.220144	1
-1.09693	-0.898734	0.2986	0.221601	1
-1.07171	-0.898734	0.303578	0.222999	1
-1.04649	-0.898734	0.308529	0.22434	1
-1.02128	-0.898734	0.313455	0.225626	1
-0.996061	-0.898734	0.318357	0.22686	1
-0.970844	-0.898734	0.323235	0.228043	1
-0.945628	-0.898734	0.32809	0.229178	1
-0.920411	-0.898734	0.332923	0.230267	1
-0.895194	-0.898734	0.337734	0.231311	1
-0.869977	-0.898734	0.342525	0.232312	1
-0.844761	-0.898734	0.347296	0.233271	1
-0.819544	-0.898734	0.352048	0.23419	1
-0.794327	-0.898734	0.356781	0.23507	1
-0.76911	-0.898734	0.361497	0.235913	1
-0.743894	-0.898734	0.366195	0.236719	1
-0.718677	-0.898734	0.370878	0.23749	1
